Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance (in KM)
25.0,4.6,Fog,Low,0,motorcycle,1.0,No,Metropolitian,23,10.405128557559667
21.0,4.8,Cloudy,Low,0,motorcycle,1.0,No,Urban,21,1.5690347154047224
39.0,5.0,Stormy,Low,1,motorcycle,1.0,No,Metropolitian,28,1.549420818380912
24.0,5.0,Sandstorms,Medium,1,scooter,0.0,No,Metropolitian,26,17.104221946598813
35.0,4.5,Windy,Low,0,motorcycle,1.0,No,Metropolitian,27,16.793762074154593
34.0,4.2,Sandstorms,Low,0,motorcycle,0.0,No,Urban,20,3.067770561072467
21.0,4.8,Sandstorms,Medium,1,motorcycle,1.0,No,Urban,15,10.883809439830864
39.0,4.6,Stormy,Low,2,scooter,1.0,No,Metropolitian,25,12.098902980591932
23.0,4.7,Cloudy,Low,1,motorcycle,0.0,No,Metropolitian,18,3.1380694073889375
20.0,4.2,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,39,12.142093636686521
24.0,3.5,Sunny,Low,1,motorcycle,0.0,No,Metropolitian,36,20.13807549667959
22.0,4.8,Stormy,Medium,2,motorcycle,0.0,No,Urban,26,6.276138627413788
36.0,4.5,Fog,Low,2,electric_scooter,1.0,No,Metropolitian,16,7.647590705974561
25.0,4.5,Sunny,Low,0,motorcycle,0.0,No,Metropolitian,28,20.139201725059262
38.0,4.6,Windy,Medium,1,scooter,0.0,No,Metropolitian,26,7.5510643695802955
30.0,4.3,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,33,6.031431650017206
27.0,4.7,Fog,Jam,1,scooter,1.0,No,,29,7.539188740833528
31.0,5.0,Cloudy,Low,1,scooter,0.0,No,Metropolitian,16,4.647989333607506
30.0,4.5,Cloudy,Low,1,motorcycle,0.0,No,Metropolitian,15,7.786863297534772
39.0,4.9,Fog,Medium,0,motorcycle,1.0,Yes,Metropolitian,46,19.336941157687352
38.0,4.6,Sunny,Jam,1,motorcycle,0.0,No,Metropolitian,30,19.372638994925104
29.0,4.9,Cloudy,Low,2,scooter,1.0,No,Metropolitian,13,1.5179748068733323
38.0,4.9,Stormy,Jam,2,scooter,0.0,No,Metropolitian,26,9.295709409330447
38.0,4.6,Cloudy,Medium,2,motorcycle,2.0,No,Urban,33,17.06389980914693
28.0,4.9,Windy,Medium,0,motorcycle,0.0,No,Metropolitian,25,4.553818794873717
37.0,4.5,Windy,High,1,motorcycle,1.0,No,Metropolitian,27,6.041213866595019
28.0,5.0,Cloudy,Jam,1,motorcycle,1.0,No,Urban,36,19.644557388763836
39.0,4.3,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,20,4.581334800265241
27.0,4.9,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,18,12.218457582301808
37.0,4.9,Cloudy,High,0,motorcycle,1.0,No,Metropolitian,29,3.1098783151608616
22.0,4.8,Sandstorms,Low,2,electric_scooter,0.0,No,Urban,10,16.79186931198531
29.0,4.7,Windy,Low,1,scooter,0.0,No,Metropolitian,11,4.6541316710672564
30.0,4.7,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,26,20.807497131813285
36.0,4.3,Stormy,Jam,2,scooter,1.0,No,Metropolitian,33,13.946200129119886
29.0,4.5,Stormy,High,0,motorcycle,0.0,No,Metropolitian,22,6.029046367771957
24.0,4.6,Stormy,Low,1,scooter,0.0,No,Urban,12,4.664774212706455
36.0,4.7,Stormy,High,0,motorcycle,1.0,No,Urban,40,6.219419664894865
31.0,4.6,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,33,6.118155829484073
,,,,0,motorcycle,0.0,No,Metropolitian,35,10.859243692618604
34.0,4.9,Sandstorms,Jam,2,electric_scooter,1.0,No,Metropolitian,29,7.648257003090912
21.0,5.0,Fog,Jam,2,scooter,1.0,No,Metropolitian,28,4.521740183910015
32.0,4.8,Fog,Medium,0,motorcycle,1.0,No,Urban,36,13.942528825315232
,,Sandstorms,Medium,1,motorcycle,0.0,No,Metropolitian,24,13.413101190427733
33.0,4.8,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,22,16.455477243369266
36.0,4.2,Cloudy,Jam,2,electric_scooter,1.0,No,Metropolitian,39,16.584537598383136
21.0,5.0,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,25,13.942401801168877
23.0,4.6,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,32,13.94444674257976
37.0,4.7,Sunny,Jam,1,motorcycle,0.0,No,Metropolitian,22,7.556609070687137
30.0,4.9,Sunny,Jam,2,motorcycle,0.0,No,Metropolitian,29,20.137065622347322
29.0,4.8,Sandstorms,Medium,1,motorcycle,1.0,No,Urban,18,19.631245183785598
22.0,4.4,Fog,Medium,2,scooter,1.0,No,Metropolitian,37,10.689181764692147
36.0,4.9,Sunny,Medium,0,motorcycle,0.0,No,Metropolitian,25,12.214161102936735
35.0,5.0,Cloudy,High,0,motorcycle,1.0,No,Metropolitian,26,3.098929597457547
21.0,4.6,Cloudy,Low,2,electric_scooter,1.0,No,Metropolitian,11,9.308411100114
21.0,5.0,Sunny,Low,0,motorcycle,1.0,No,Urban,22,20.141172794424033
32.0,4.6,Stormy,Low,2,electric_scooter,1.0,No,Metropolitian,26,1.5549063677553951
25.0,4.7,Sunny,Medium,2,scooter,0.0,No,Urban,12,13.375428291000581
,,Windy,Medium,2,scooter,0.0,No,Metropolitian,31,9.297262765169393
39.0,4.9,Stormy,Low,2,electric_scooter,1.0,No,Metropolitian,25,16.634727513456916
36.0,4.9,Stormy,Low,2,electric_scooter,0.0,No,Metropolitian,21,9.16567358092004
21.0,4.9,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,19,1.5341210004813362
30.0,4.8,Windy,Low,1,scooter,1.0,No,Metropolitian,15,19.844375955483198
21.0,4.7,Windy,Medium,1,scooter,1.0,No,Metropolitian,29,4.391680233152468
23.0,4.5,Cloudy,Low,2,scooter,0.0,No,Metropolitian,19,1.5549031657520793
34.0,4.6,Fog,Low,1,motorcycle,0.0,No,Metropolitian,18,7.3192196336357895
32.0,3.5,Stormy,Jam,2,electric_scooter,1.0,No,Metropolitian,36,19.72955857320852
26.0,4.6,Sandstorms,Low,2,scooter,0.0,No,Urban,10,10.246457187350506
,,Sandstorms,Medium,2,scooter,1.0,No,Metropolitian,28,6723.307620727556
22.0,4.9,Sunny,Low,0,motorcycle,1.0,No,Urban,10,1.5340279311561753
31.0,4.8,Sunny,Jam,2,scooter,0.0,No,Urban,15,7.480670721654932
35.0,4.7,Windy,Low,2,scooter,0.0,No,Metropolitian,15,20.8325750761678
39.0,4.6,Sandstorms,Low,1,scooter,0.0,No,Metropolitian,18,16.13860734346379
35.0,4.8,Cloudy,Medium,1,motorcycle,0.0,No,Urban,30,10.41769168227146
35.0,4.7,Fog,Low,2,electric_scooter,0.0,No,Metropolitian,19,1.4888875145065654
24.0,4.9,Fog,Jam,2,motorcycle,1.0,No,Metropolitian,38,13.591721626631704
32.0,4.9,Stormy,Medium,2,scooter,1.0,No,Metropolitian,23,19.642038267495785
37.0,4.7,Sunny,Jam,2,motorcycle,0.0,No,Metropolitian,29,16.823882005734124
22.0,4.8,Stormy,Low,2,scooter,0.0,No,Metropolitian,19,3.0682457244058714
29.0,4.0,Cloudy,Jam,2,motorcycle,1.0,No,Metropolitian,33,10.845731334066407
31.0,4.9,Windy,Low,1,scooter,0.0,No,Metropolitian,25,3.0250334859704213
30.0,4.9,Fog,Jam,0,motorcycle,0.0,No,Metropolitian,27,4.580298758903578
36.0,4.6,Sunny,Medium,2,motorcycle,0.0,No,Metropolitian,18,13.39078871429458
24.0,4.4,Fog,Jam,1,scooter,1.0,Yes,Metropolitian,40,19.844234597378584
38.0,4.7,Sunny,Medium,1,motorcycle,1.0,No,Metropolitian,21,7.648136370476755
21.0,4.7,Sunny,Medium,2,scooter,0.0,No,Metropolitian,14,9.162403230196174
36.0,4.8,Cloudy,Low,1,scooter,1.0,No,Metropolitian,15,4.58163463666847
37.0,4.6,Windy,Jam,2,motorcycle,0.0,No,Metropolitian,31,9.142735722143584
26.0,4.5,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,15,7.669668928940159
25.0,4.6,Sandstorms,Low,2,motorcycle,0.0,No,Metropolitian,14,3.0989560036563137
35.0,3.7,Sunny,Jam,2,motorcycle,1.0,No,Metropolitian,33,20.861756167060783
20.0,4.7,Windy,Medium,1,scooter,1.0,No,Metropolitian,22,4.521805068141997
38.0,4.5,Cloudy,Low,0,motorcycle,1.0,No,Urban,29,1.5690347154047224
33.0,4.6,Cloudy,High,1,motorcycle,0.0,No,Metropolitian,35,6.041720567260046
26.0,4.7,Sunny,Medium,2,scooter,0.0,No,Metropolitian,18,4.648491109477814
30.0,4.8,Cloudy,Low,1,scooter,1.0,No,Metropolitian,15,9.177225998300312
36.0,4.5,Sandstorms,Medium,1,scooter,1.0,No,Metropolitian,37,12.393479135474136
31.0,4.8,Fog,Medium,1,motorcycle,0.0,No,Metropolitian,17,6.196774380643406
24.0,4.5,Cloudy,Low,1,scooter,0.0,,Metropolitian,11,1.5492629780593916
23.0,4.0,Fog,High,2,scooter,2.0,No,Metropolitian,32,6.219456753001566
31.0,4.7,Fog,Low,0,motorcycle,0.0,No,Metropolitian,20,9.202838398831243
20.0,5.0,Fog,Low,1,motorcycle,0.0,No,Metropolitian,14,3.020916215301368
36.0,4.8,Cloudy,Jam,2,motorcycle,1.0,No,Metropolitian,35,13.591068802313822
,,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,33,13.740852946326266
22.0,4.6,Windy,Jam,2,scooter,1.0,No,Metropolitian,25,7.551392642751796
27.0,4.6,Windy,Medium,0,motorcycle,0.0,No,Metropolitian,34,10.41513064614557
,,Stormy,Jam,1,motorcycle,1.0,No,Metropolitian,19,17.259376716936664
32.0,4.7,Windy,Jam,0,motorcycle,2.0,No,Urban,41,12.236059722923287
29.0,5.0,Sunny,Medium,0,motorcycle,1.0,No,Urban,22,6.0717283287486765
23.0,4.7,Stormy,Low,1,motorcycle,1.0,No,Urban,11,13.390941367714374
26.0,4.7,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,34,14.015940417533306
38.0,4.6,Sandstorms,Jam,0,motorcycle,3.0,Yes,Metropolitian,54,19.730013677494053
38.0,4.9,Sunny,Low,2,scooter,1.0,No,Urban,14,4.471560012693339
26.0,4.6,Stormy,Low,2,scooter,0.0,,Metropolitian,13,11.90284831519326
28.0,4.6,Stormy,Low,1,motorcycle,0.0,No,Metropolitian,17,19.34009724145823
39.0,4.9,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,28,17.259376716936664
24.0,5.0,Cloudy,Medium,2,electric_scooter,1.0,No,Metropolitian,12,7.7569529868068985
38.0,4.7,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,28,4.553818794873717
36.0,4.7,Sandstorms,Jam,2,scooter,0.0,No,Metropolitian,30,8.782392070020983
23.0,4.7,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,24,7.7569529868068985
37.0,4.8,Cloudy,Low,1,motorcycle,1.0,No,Metropolitian,18,1.5269203557838733
39.0,4.7,Stormy,Medium,1,scooter,1.0,No,Metropolitian,21,10.900877761901077
29.0,4.6,Sandstorms,Medium,0,motorcycle,,No,Metropolitian,28,7.646622917691142
28.0,5.0,Stormy,High,1,motorcycle,0.0,No,Metropolitian,17,1.5296416592872206
21.0,4.7,Windy,High,0,motorcycle,1.0,No,Urban,16,1.5341374156430065
20.0,4.6,Cloudy,Low,0,motorcycle,0.0,No,Urban,16,1.5296302853760542
20.0,4.9,Fog,Jam,0,motorcycle,1.0,No,Urban,37,13.96135178633398
33.0,4.6,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,27,12.271693017352293
35.0,4.7,Cloudy,Jam,2,scooter,2.0,No,Metropolitian,36,19.646079608410957
25.0,4.7,Stormy,Medium,1,scooter,1.0,No,Urban,24,4.463232863056088
22.0,4.9,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,29,11.968326030593222
36.0,4.8,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,21,9.414207472710387
25.0,4.9,Cloudy,Medium,1,scooter,0.0,No,Urban,16,6.0716181950049135
22.0,4.5,Windy,Low,1,scooter,1.0,No,Urban,11,12.272368949431579
27.0,4.7,Sunny,High,1,motorcycle,0.0,No,Metropolitian,18,3.0249377927010768
25.0,4.4,Stormy,High,0,motorcycle,1.0,No,Metropolitian,39,3.098970591291107
26.0,4.6,Sunny,Jam,1,scooter,0.0,No,Urban,10,19.630660268723823
27.0,4.9,Sandstorms,High,1,motorcycle,1.0,No,Metropolitian,23,1.534115929897733
33.0,4.4,Windy,Jam,1,scooter,1.0,No,Metropolitian,32,11.902776952949116
37.0,4.1,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,33,13.59260974836444
31.0,3.9,Windy,Jam,1,scooter,,No,Metropolitian,43,12.216836816928133
24.0,2.8,Sunny,Low,2,scooter,2.0,No,Urban,43,12.234070096218906
33.0,4.8,Stormy,High,0,motorcycle,1.0,No,Urban,37,6.136334249934516
26.0,4.4,Sunny,Jam,0,motorcycle,1.0,Yes,Metropolitian,44,4.707104052532131
27.0,4.5,Stormy,Low,1,motorcycle,0.0,No,Urban,10,14.121309628180253
37.0,4.9,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,36,13.659644060860991
23.0,4.9,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,19,17.259376716936664
37.0,4.7,Cloudy,Medium,2,motorcycle,1.0,No,Metropolitian,32,12.142579186700365
20.0,4.7,Cloudy,Jam,0,motorcycle,1.0,Yes,Metropolitian,47,19.659188940534044
25.0,4.2,Windy,Low,0,motorcycle,0.0,No,Metropolitian,28,2.9761321419028017
27.0,4.5,Sandstorms,Low,0,motorcycle,1.0,No,Urban,22,2.9763252713823323
33.0,4.8,Cloudy,High,1,scooter,1.0,No,Metropolitian,33,3.036148984255033
32.0,4.5,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,47,12.328978996649031
21.0,4.8,Sunny,Medium,1,motorcycle,0.0,No,Urban,12,6.197905447135887
22.0,4.9,Sunny,Low,2,electric_scooter,1.0,No,Metropolitian,24,9.329347284017294
35.0,4.7,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,27,6.041720567260046
36.0,3.5,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,34,13.805559933930528
20.0,4.4,Stormy,Low,0,motorcycle,,No,Metropolitian,27,2.92775289722833
25.0,4.9,Sandstorms,Medium,2,scooter,1.0,No,Metropolitian,25,19.632314732102273
29.0,4.8,Sandstorms,High,0,motorcycle,1.0,No,Metropolitian,23,1.5179323327587648
34.0,4.5,Sunny,Jam,1,motorcycle,1.0,No,Metropolitian,17,4.4650683810240395
,,Cloudy,Medium,1,motorcycle,0.0,No,Metropolitian,12,7.670211891676027
22.0,4.9,Cloudy,Low,2,scooter,1.0,No,Metropolitian,22,17.129055945048915
26.0,4.5,Windy,Jam,1,motorcycle,1.0,No,Urban,15,17.04436521372678
33.0,5.0,Sunny,Low,1,motorcycle,1.0,No,Urban,10,3.0594107982187784
36.0,5.0,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,25,4.579688289809493
29.0,4.6,Fog,High,1,scooter,1.0,No,Metropolitian,27,6.045838537235506
38.0,4.3,Fog,Medium,2,scooter,1.0,No,Urban,38,10.571531279029784
27.0,4.7,Sandstorms,High,1,scooter,0.0,No,Urban,26,6.205443433899008
37.0,4.1,Stormy,High,0,motorcycle,2.0,No,Metropolitian,43,6.198367991397711
35.0,4.8,Stormy,Low,1,motorcycle,0.0,No,Urban,16,16.87340346863218
36.0,4.4,Stormy,Medium,0,motorcycle,2.0,No,Metropolitian,37,16.871804385709915
39.0,3.7,Windy,Medium,1,motorcycle,0.0,No,Metropolitian,33,17.042634005428827
35.0,4.9,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,23,19.591218729842222
28.0,4.6,Cloudy,High,2,electric_scooter,1.0,No,Metropolitian,22,6.196774380643406
32.0,4.7,Cloudy,Jam,0,motorcycle,1.0,Yes,Metropolitian,43,12.395001965045857
38.0,4.9,Cloudy,Jam,0,motorcycle,1.0,No,Urban,53,20.397442775188328
27.0,4.8,Fog,Low,1,scooter,0.0,No,Metropolitian,17,1.4639705292346525
31.0,4.2,Sandstorms,Jam,2,motorcycle,0.0,No,Metropolitian,44,19.65904441180137
29.0,3.1,Sunny,Low,1,motorcycle,,No,Urban,38,16.349437290543403
23.0,4.8,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,29,4.523675955088839
38.0,4.2,Fog,Jam,2,electric_scooter,1.0,No,Metropolitian,34,4.654125267189119
27.0,4.7,Windy,Jam,0,motorcycle,0.0,No,Metropolitian,38,12.098573372267708
30.0,4.4,Sandstorms,High,2,scooter,0.0,No,Metropolitian,31,6.071907624965715
37.0,4.5,Fog,Medium,0,motorcycle,2.0,Yes,,45,12.057182695080641
38.0,4.8,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,28,13.993239375923967
22.0,4.1,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,40,19.63121915859949
31.0,4.6,Cloudy,Low,2,electric_scooter,0.0,No,Metropolitian,19,7.669768196606529
25.0,4.6,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,20,7.56227329901927
35.0,4.4,Windy,Jam,1,motorcycle,1.0,No,Metropolitian,36,12.396712257294284
20.0,4.4,Sunny,High,0,motorcycle,2.0,No,Metropolitian,49,6.049916727825186
31.0,3.7,Cloudy,Low,2,scooter,0.0,No,Metropolitian,39,10.624925896441955
30.0,4.0,Sandstorms,Medium,1,scooter,1.0,No,Metropolitian,31,9.307757372287321
24.0,4.5,Sunny,Jam,1,scooter,0.0,No,Urban,10,11.90284831519326
32.0,4.7,Windy,Low,2,scooter,1.0,No,Metropolitian,25,20.82399540351757
35.0,4.6,Windy,Low,2,motorcycle,0.0,No,Metropolitian,27,1.4881081439039618
21.0,4.9,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,29,19.730174233133738
21.0,4.9,Sunny,Low,0,motorcycle,1.0,No,Urban,22,19.846613904419858
28.0,4.8,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,38,20.491493146475392
20.0,4.6,Fog,Low,0,motorcycle,0.0,No,Urban,23,3.0359578343676326
20.0,4.6,Cloudy,Low,0,motorcycle,1.0,No,Urban,23,1.490562263407587
23.0,4.7,Windy,Low,1,scooter,0.0,No,Urban,16,13.763140802008653
30.0,4.5,Stormy,Medium,2,scooter,1.0,No,Metropolitian,29,16.695447096527786
20.0,4.6,Stormy,Medium,1,scooter,0.0,No,Metropolitian,20,4.648445050172354
39.0,4.7,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,29,9.074436846461325
39.0,4.0,Windy,Jam,0,motorcycle,2.0,No,Metropolitian,41,19.446922355228768
37.0,4.3,Cloudy,Low,0,motorcycle,0.0,No,Metropolitian,40,12.090905376050953
24.0,4.7,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,14,4.672231391896159
29.0,4.5,Fog,High,2,scooter,1.0,No,Metropolitian,25,6.108472828203271
32.0,4.4,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,23,3.053575446751881
39.0,4.9,Sunny,Medium,2,motorcycle,0.0,No,,20,4.589078879821043
39.0,4.7,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,41,13.763169471679213
25.0,4.6,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,23,1.5491795846983514
33.0,3.8,Sandstorms,Jam,1,motorcycle,0.0,No,Urban,40,10.42101406858604
29.0,4.8,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,28,19.8806889061088
36.0,4.6,Stormy,Medium,2,scooter,0.0,No,Metropolitian,21,12.082438179710314
,,Cloudy,Low,2,scooter,1.0,No,Urban,15,19694.145163851063
37.0,4.7,Fog,High,0,motorcycle,1.0,No,Metropolitian,27,6.041577354033107
37.0,4.7,Sunny,Jam,2,electric_scooter,,No,Metropolitian,20,7.551253060545832
29.0,4.7,Windy,Low,2,electric_scooter,1.0,No,Metropolitian,19,3.0993634744417315
22.0,4.6,Stormy,Medium,2,scooter,1.0,No,,20,9.29577916000993
34.0,3.7,Windy,Jam,1,motorcycle,1.0,No,Metropolitian,35,13.945212240742842
33.0,4.9,Fog,Medium,2,motorcycle,0.0,No,Urban,18,9.17729466569822
36.0,4.2,Fog,Jam,1,motorcycle,1.0,Yes,Metropolitian,44,13.56420605877365
24.0,4.9,Sandstorms,Low,2,scooter,1.0,No,Urban,15,1.5103683709801028
24.0,4.6,Stormy,Medium,2,motorcycle,1.0,No,Metropolitian,20,17.040701348760326
34.0,4.1,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,37,10.62454186179098
23.0,4.9,Windy,Jam,1,motorcycle,0.0,No,Urban,27,12.272038962044778
25.0,4.5,Stormy,Low,0,motorcycle,1.0,No,Urban,27,7.747885670536473
25.0,4.4,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,32,10.983241696284244
22.0,4.6,Stormy,Low,1,motorcycle,1.0,No,Urban,16,9.163843230910993
38.0,4.6,Windy,Low,0,motorcycle,0.0,No,Metropolitian,22,10.859744822338403
37.0,4.9,Stormy,Low,1,scooter,0.0,No,Urban,20,3.036148984255033
25.0,4.6,Stormy,Jam,2,scooter,1.0,No,Metropolitian,22,13.66085535805377
36.0,4.7,Fog,Low,1,scooter,1.0,No,,19,4.580697136311829
32.0,4.8,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,25,6.049848888721861
38.0,4.5,Windy,Low,1,scooter,1.0,No,Metropolitian,25,1.5493574837899744
36.0,4.8,Sunny,Medium,1,motorcycle,0.0,No,Metropolitian,16,11.902776952949116
31.0,4.4,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,51,20.166931406465647
35.0,3.9,Stormy,Jam,1,scooter,1.0,No,Metropolitian,32,19.340764837528944
23.0,4.6,Cloudy,Jam,1,scooter,1.0,No,Metropolitian,32,13.99367902060174
22.0,4.7,Windy,Low,2,motorcycle,0.0,No,Metropolitian,12,19.591169475729576
30.0,4.6,Sunny,Medium,2,motorcycle,1.0,No,Urban,18,12.396259636749217
,,Windy,Low,1,motorcycle,0.0,No,Metropolitian,16,20.397442775188328
28.0,4.8,Windy,Medium,2,scooter,1.0,No,Metropolitian,18,10.572487634373488
22.0,4.6,Fog,Low,0,motorcycle,1.0,No,Metropolitian,24,16.799673910851933
26.0,4.0,Sandstorms,Jam,0,motorcycle,0.0,No,Metropolitian,35,16.82479191121949
30.0,4.9,Cloudy,Low,2,scooter,0.0,No,Metropolitian,30,14.121309628180253
33.0,4.5,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,40,13.661195168529341
38.0,4.8,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,24,4.64802423339136
28.0,4.7,Cloudy,Low,2,scooter,1.0,No,,18,1.5104773183409803
25.0,4.9,Sunny,Medium,2,motorcycle,1.0,No,Urban,19,17.102527788094463
24.0,4.5,Windy,Low,1,motorcycle,0.0,No,Urban,10,3.0681777018799767
32.0,4.7,Cloudy,Medium,1,scooter,0.0,No,Urban,18,7.439985356282965
34.0,4.8,Stormy,Low,1,scooter,1.0,No,Metropolitian,25,1.527154370684199
26.0,4.4,Stormy,High,0,motorcycle,1.0,No,Metropolitian,33,1.5549743779299983
27.0,4.6,Sunny,Medium,2,electric_scooter,1.0,No,Urban,11,13.993149115901053
26.0,4.9,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,25,16.635370337610752
34.0,4.7,Fog,Low,0,motorcycle,1.0,No,Metropolitian,23,1.5179864245408072
25.0,4.9,Cloudy,Low,1,motorcycle,0.0,No,Metropolitian,20,10.66637862883366
26.0,4.7,Windy,Low,1,motorcycle,0.0,No,Urban,19,4.664774212706455
37.0,4.8,Sunny,Jam,2,scooter,1.0,No,Urban,18,16.695271848483706
28.0,4.6,Stormy,Low,2,motorcycle,0.0,No,Metropolitian,11,1.554954794511357
33.0,5.0,Windy,Jam,2,electric_scooter,1.0,No,Urban,30,7.747184339020532
36.0,4.3,Cloudy,High,0,motorcycle,0.0,No,Metropolitian,31,1.5341374156430065
24.0,4.8,Sandstorms,Jam,2,motorcycle,1.0,No,Urban,29,4.602180090266071
26.0,4.7,Fog,Low,2,scooter,0.0,No,Urban,20,19.881529993279887
37.0,4.7,Fog,Low,0,motorcycle,1.0,No,Urban,28,3.025030653821495
34.0,4.5,Stormy,Low,0,motorcycle,1.0,No,Urban,26,16.365894271420444
31.0,4.3,Sandstorms,Medium,2,scooter,1.0,No,Metropolitian,33,12.410432681826242
23.0,4.5,Windy,Medium,2,scooter,1.0,No,Urban,16,13.591068802313822
37.0,4.8,Sandstorms,Low,2,scooter,0.0,No,,22,2.976035478042831
21.0,4.2,Windy,Low,0,motorcycle,1.0,No,Metropolitian,21,9.307516354290478
,,Sandstorms,Medium,2,motorcycle,1.0,No,Metropolitian,22,17206.019988765674
35.0,4.7,Stormy,Jam,0,motorcycle,2.0,No,Metropolitian,38,20.489547167906654
24.0,4.9,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,38,13.393659551411588
30.0,4.0,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,36,6845.504066929749
20.0,5.0,Cloudy,Low,2,scooter,1.0,No,Metropolitian,28,13.942135995521298
26.0,4.9,Sunny,Medium,2,electric_scooter,0.0,No,Urban,12,17.064359165007573
30.0,4.1,Windy,Low,0,motorcycle,1.0,No,Metropolitian,28,1.5549031657520793
21.0,4.9,Windy,Medium,2,electric_scooter,1.0,No,Metropolitian,23,9.204105757164326
39.0,4.5,Stormy,High,1,motorcycle,1.0,No,Metropolitian,28,6.028567025412911
22.0,4.8,Windy,Jam,2,motorcycle,0.0,No,Metropolitian,19,4.581418791919324
27.0,4.8,Sunny,Medium,2,scooter,1.0,No,Urban,15,10.62454186179098
22.0,4.6,Sunny,Low,0,motorcycle,0.0,No,Metropolitian,18,1.5079321076085614
22.0,4.6,Cloudy,Medium,2,scooter,1.0,No,Metropolitian,36,12.214161102936735
30.0,4.9,Stormy,Low,1,motorcycle,1.0,No,Metropolitian,22,3.0531685627190037
22.0,4.7,Sunny,Medium,1,scooter,1.0,No,Metropolitian,17,7.647849610814099
24.0,4.6,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,19,13.993634807259431
24.0,4.6,Stormy,Medium,2,electric_scooter,1.0,No,Urban,26,7.705086664042764
28.0,4.7,Sunny,Medium,2,scooter,1.0,No,Metropolitian,12,9.174732338667049
35.0,4.9,Sunny,Low,2,motorcycle,0.0,No,Urban,10,8.803103873157514
22.0,5.0,Sandstorms,Medium,0,motorcycle,0.0,No,Metropolitian,26,4.530901473573473
26.0,4.2,Windy,Low,0,motorcycle,1.0,No,Urban,19,4.537453074095908
27.0,4.8,Fog,High,1,motorcycle,0.0,No,Metropolitian,20,3.059264618989205
35.0,4.8,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,23,16.796129650059807
33.0,4.2,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,23,3.054305578415364
30.0,4.6,Fog,Jam,0,motorcycle,3.0,Yes,Metropolitian,54,13.993853622293804
21.0,5.0,Sandstorms,Low,1,motorcycle,0.0,No,Metropolitian,16,1.5493509707072781
35.0,4.0,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,38,13.743748712643285
30.0,4.6,Windy,Low,2,electric_scooter,1.0,No,Metropolitian,21,1.5549180943860352
22.0,4.6,Cloudy,Jam,1,scooter,0.0,No,Metropolitian,38,20.143689599486173
